baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000006756.15	1155.43384571793	0.438214817584788	0.797887067488902	0.549219100597696	0.582855097862196	0.93361472446295
ENSG00000006757.11	586.359353818764	-3.05331070502069	1.26050386019177	-2.42229381555101	NA	NA
ENSG00000006788.13	0.065425198783817	-3.01512666653764	4.29141088612688	-0.702595660621739	0.482307767552322	NA
ENSG00000006831.9	241.841610172284	1.14002257345161	1.09142505463764	1.04452666594694	0.296241788504275	0.831633650881631
ENSG00000006837.11	8.85559629612975	-4.9455529522022	3.62108390013497	-1.36576591114552	0.172012449123752	0.723875939539552
ENSG00000007001.12	0	NA	NA	NA	NA	NA
ENSG00000007038.10	0	NA	NA	NA	NA	NA
ENSG00000007047.14	390.619257858981	-0.426832062663921	1.02066996080066	-0.418188130401225	0.6758095733902	0.956703506557965
ENSG00000007062.11	16.17680969369	5.75725366191576	3.07638546869446	1.87143442214964	0.0612848914834813	0.506874727873071
ENSG00000007080.10	361.096769903305	1.78194936517094	1.63438147460412	1.09028974744257	0.27558553002601	0.820437279571753
ENSG00000007129.17	0	NA	NA	NA	NA	NA
ENSG00000007168.12	1190.18830440523	-1.34290934316621	0.649742482440125	-2.06683321386479	0.0387498726229076	0.426283895433587
ENSG00000007171.16	0	NA	NA	NA	NA	NA
ENSG00000007174.17	0	NA	NA	NA	NA	NA
ENSG00000007202.14	4084.92107392192	2.26724201812802	0.983264523240281	2.30583120263149	0.0211200659967753	0.322532185689785
ENSG00000007216.14	0	NA	NA	NA	NA	NA
ENSG00000007237.18	988.076607006163	0.825622080183131	1.03382395055302	0.798609937157567	0.424516623810699	0.883786818947304
ENSG00000007255.10	204.360952044299	-4.34800040173879	2.05747676533375	-2.11326828812742	0.0345778113561281	0.402905729929785
ENSG00000007264.14	0	NA	NA	NA	NA	NA
ENSG00000007306.14	0	NA	NA	NA	NA	NA
ENSG00000007312.12	0	NA	NA	NA	NA	NA
ENSG00000007314.12	0	NA	NA	NA	NA	NA
ENSG00000007341.18	179.67468058903	0.247628122679608	2.1451402553491	0.11543679815906	0.908098913193026	0.985412077341876
ENSG00000007350.16	2.03847381989147	2.56651045471856	4.17298634968822	0.615029678903769	NA	NA
ENSG00000007372.21	4.13591666271748	3.56952508149796	4.16734026838816	0.856547546303094	0.391694985269636	NA
ENSG00000007376.7	319.958845621985	0.808197818293326	1.45024388790438	0.557284071344154	0.577333356954455	0.931734450542291
ENSG00000007384.15	1018.23542134001	0.825827243352286	0.949082474787675	0.870132222741798	0.384228150107852	0.874678965056963
ENSG00000007392.16	205.610226657316	0.145787220469719	1.6786481625855	0.0868479909721957	0.930792340425348	0.989289456089787
ENSG00000007402.11	276.956551661713	0.42441579661206	1.56679752099515	0.270881074883557	0.786482501091133	0.969628092992853
ENSG00000007516.13	0.0699224624300126	-3.6248173514924	4.28134641359903	-0.846653599432815	0.397188228874685	NA
ENSG00000007520.3	288.104060548786	0.187587438552946	1.25830451585505	0.14907952422429	0.881490882630408	0.981763862064639
ENSG00000007541.16	743.663291167786	-0.0541211050820263	0.812692298214101	-0.0665948295572112	0.946904262025403	0.990046332051761
ENSG00000007545.15	516.211899928091	-3.52183469295924	1.84261451706489	-1.9113247292598	0.0559628630220154	0.495073176026929
ENSG00000007866.19	151.976366864923	-10.5672331151255	4.40735632392244	-2.39763530299745	NA	NA
ENSG00000007908.15	27.5878144875332	3.73099580573914	3.13301646237603	1.19086377315413	NA	NA
ENSG00000007923.15	874.12942990079	0.534974690203872	0.67437113739909	0.793294167759254	0.427606454023524	0.884343727459604
ENSG00000007933.12	0.0349612312150063	-3.37461750526766	4.28498801885239	-0.787544210256963	0.430963358783883	NA
ENSG00000007944.14	463.259209741046	0.357325584928971	0.90432107669647	0.395131324633391	0.692745972170364	0.957362212679107
ENSG00000007952.17	0	NA	NA	NA	NA	NA
ENSG00000007968.6	67.8162372231981	-7.18604808762259	3.03442778523101	-2.36817238577833	0.0178762045349173	0.302466140918005
ENSG00000008018.8	523.323967444822	-0.799349591422619	0.663168770466084	-1.20534866390169	0.22806873055318	0.783024133324458
ENSG00000008056.13	108.905219412668	2.37797781947964	2.54485637847858	0.934425156401674	0.350084626210211	0.862012508216355
ENSG00000008083.13	487.718844410619	-0.515239036132304	1.25175088410314	-0.411614677229857	0.680621872044607	0.956703506557965
ENSG00000008086.11	198.736092788796	-1.2391887821598	1.45886339120263	-0.849420713160989	0.395647231503986	0.877759291275958
ENSG00000008118.9	33.3880757511323	-3.58311219624543	4.40735632392253	-0.812984458914018	NA	NA
ENSG00000008128.22	288.16051275273	0.0449115915891008	1.89883325992528	0.0236522039807056	0.981130031025483	0.996188172824058
ENSG00000008130.15	862.786490933671	0.22446290970235	1.07662386763873	0.208487770380426	0.834848130665345	0.976125430560511
ENSG00000008196.12	0	NA	NA	NA	NA	NA
ENSG00000008197.4	0	NA	NA	NA	NA	NA
ENSG00000008226.19	1.15262974869464	-3.01524384300964	4.29140853243938	-0.70262335086883	0.482290506393042	NA
ENSG00000008256.15	973.488991729394	1.00434331213703	0.749043868062114	1.34083376816823	0.179974429867056	0.726358131417912
ENSG00000008277.14	61.8182764659763	2.145740134472	2.39994158392254	0.894080151303073	0.371279008351558	0.869127254973235
ENSG00000008282.8	492.283886128769	0.124148234791164	1.01102016194872	0.122795013852019	0.902269422748745	0.984785798504225
ENSG00000008283.15	369.031901331142	-0.482559596813757	1.86962483909496	-0.258105041569384	0.79632584076834	0.969935323661784
ENSG00000008294.20	1405.60614322431	1.56879902573154	0.984440419116337	1.59359469122544	0.111026844309719	0.628144892948132
ENSG00000008300.16	33.5601291834735	-1.95357150555837	3.04012802894718	-0.642595143019325	0.520486835470776	0.910414235148395
ENSG00000008311.14	291.45128848965	-1.22048011412799	1.11250905824849	-1.09705184427844	0.272618729402857	0.817562367737643
ENSG00000008323.15	0	NA	NA	NA	NA	NA
ENSG00000008324.11	24.3858992663757	4.94233471555333	2.14740294679835	2.30154043651754	0.0213611024911435	0.325086974045308
ENSG00000008382.15	152.698697603509	-2.14313955902015	2.51048462777738	-0.853675635097415	0.393284737814842	0.877759291275958
ENSG00000008394.12	235.773704764929	0.692763955286709	1.34989909123921	0.513196845440316	0.607813632382971	0.939637301775903
ENSG00000008405.11	335.642826480606	-3.27331526025294	1.69844582341643	-1.92724149049903	0.0539495414786596	0.488660293342102
ENSG00000008438.4	0	NA	NA	NA	NA	NA
ENSG00000008441.16	118.529279720434	-0.138085301092694	2.15945249290723	-0.0639445885224322	0.949014348396602	0.990421643571433
ENSG00000008513.14	6919.97692721522	-0.294753638656242	0.674669584904439	-0.436885914603652	0.662194087473496	0.953635101061411
ENSG00000008516.16	0	NA	NA	NA	NA	NA
ENSG00000008517.16	54.2295756897719	5.10860666197784	2.73345128336612	1.86892178875302	0.0616336964306872	0.507853978377469
ENSG00000008710.19	2557.41672748911	0.219763773778114	0.631288013122454	0.348119668376287	0.727750313851374	0.962830571906174
ENSG00000008735.13	11.6841729769497	16.9497521912193	4.27077458614971	3.9687770565527	7.22424302438141e-05	0.00746411046855032
